4087,1666434230,0,0,161348,6,-161348
4089,1666434230,16278,2,15010,1,1106
4091,1666434230,0,0,71210,10,-71210
4093,1666434230,47939,2,47240,8,220
4097,1666434230,0,0,5601,2,-5601
4101,1666434230,73000,1,0,0,72270
4103,1666434230,49000,1,0,0,48510
4115,1666434230,0,0,6047,1,-6047
4121,1666434230,4000,1,0,0,3960
4127,1666434230,900,1,0,0,891
4131,1666434230,7646,6,7100,4,470
4151,1666434230,1550312,2,1535529,3,-720
4153,1666434230,63683,23,63683,2,-636
4161,1666434230,12,2,0,0,12
4207,1666434230,263579,2,0,0,260944
4298,1666434230,0,0,150,1,-150
4300,1666434230,899,1,0,0,891
4302,1666434230,0,0,270,2,-270
4310,1666434230,3123,1,3167,3,-75
4417,1666434230,0,0,1975,1,-1975
4456,1666434230,73,1,0,0,73
4527,1666434230,0,0,2,4,-2
4548,1666434230,895,1,0,0,887
4551,1666434230,767,1,0,0,760
4585,1666434230,0,0,161370,14,-161370
4587,1666434230,0,0,59587,11,-59587
4627,1666434230,0,0,1475,1,-1475
4675,1666434230,60590,1,59200,2,785
4687,1666434230,387,3,0,0,384
4696,1666434230,7,2976,6,1600,1
4697,1666434230,118,2000,113,241,4
4698,1666434230,85,5002,84,160,1
4710,1666434230,116817,1,0,0,115649
4712,1666434230,0,0,3608529,4,-3608529
4714,1666434230,3049048,4,3012195,2,6363
4716,1666434230,294000,1,0,0,291060
4718,1666434230,1288000,4,0,0,1275120
4720,1666434230,871061,6,0,0,862351
4722,1666434230,1014980,10,0,0,1004831
4730,1666434230,300000,1,0,0,297000
4732,1666434230,65333,2,61356,1,3324
4736,1666434230,2094489,2,2079743,3,-6198
4738,1666434230,459684,1,457155,2,-2067
4749,1666434230,0,0,209263,2,-209263
4753,1666434230,0,0,123010,2,-123010
4755,1666434230,0,0,150012,1,-150012
4757,1666434230,0,0,255723,2,-255723
4759,1666434230,306506,2,301015,4,2426
4819,1666434230,4,25,3,82,1
4820,1666434230,5,13000,5,13000,0
4821,1666434230,0,0,6969,4,-6969
4822,1666434230,0,0,37,2,-37
4842,1666434230,447,50,0,0,443
4884,1666434230,0,0,268000,5,-268000
4890,1666434230,0,0,1226000,2,-1226000
4896,1666434230,0,0,785000,5,-785000
4902,1666434230,0,0,1000000,5,-1000000
4932,1666434230,0,0,24515,1,-24515
4944,1666434230,0,0,1930100,2,-1930100
4950,1666434230,0,0,382300,3,-382300
4968,1666434230,0,0,166405,1,-166405
5075,1666434230,5787,3109,5765,801,-35
5096,1666434230,1,56,0,0,1
5280,1666434230,59,163,69,7,-10
5282,1666434230,188,2,0,0,187
5283,1666434230,0,0,10,6,-10
5284,1666434230,0,0,11,7,-11
5287,1666434230,0,0,50,14,-50
5288,1666434230,0,0,1856,38,-1856
5289,1666434230,35253,2,35008,32,-107
5290,1666434230,0,0,111,4,-111
5294,1666434230,24,1,0,0,24
5295,1666434230,30811,713,30301,108,202
5296,1666434230,1336,1060,1271,49,52
5297,1666434230,0,0,58,4,-58
5298,1666434230,0,0,375,2,-375
5300,1666434230,44328,41,43521,168,364
5301,1666434230,670,1,0,0,664
5302,1666434230,0,0,396,2,-396
5303,1666434230,0,0,332,34,-332
5304,1666434230,22796,280,22953,98,-384
5305,1666434230,5,4000,0,0,5
5311,1666434230,0,0,46,18,-46
5312,1666434230,61,1,61,5,0
5313,1666434230,305,10,316,8,-14
5314,1666434230,15143,2,15034,14,-42
5315,1666434230,42507,4,42550,20,-468
5316,1666434230,79000,1,77028,146,1182
5318,1666434230,1,1200,0,0,1
5321,1666434230,39,13,17,3,22
5322,1666434230,1,9,0,0,1
5324,1666434230,1,94,0,0,1
5331,1666434230,118,8,0,0,117
5343,1666434230,99,2,0,0,99
5354,1666434230,2,2000,2,10,0
5371,1666434230,525,32,525,34,-5
5373,1666434230,44715,75,0,0,44268
5374,1666434230,79842,66,79100,242,-56
5376,1666434230,1,10000,1,10000,0
5386,1666434230,868,95,0,0,860
5416,1666434230,0,0,255,575,-255
5418,1666434230,2,18,2,1,0
5501,1666434230,2597,200,0,0,2572
5502,1666434230,36854,56,36242,1,244
5503,1666434230,303,2,0,0,300
5535,1666434230,2,2,0,0,2
5547,1666434230,22000,2,0,0,21780
5698,1666434230,22574,6,21251,2,1098
5747,1666434230,0,0,14800,2,-14800
5757,1666434230,65982,10,0,0,65323
5767,1666434230,0,0,881,188,-881
5817,1666434230,0,0,60000,4,-60000
5931,1666434230,1300,114,1205,158,82
5935,1666434230,0,0,241,214,-241
5940,1666434230,3600,2,3308,8,256
5952,1666434230,3185,24,3111,64,43
5954,1666434230,3014,4,0,0,2984
5970,1666434230,14,2,14,3,0
5972,1666434230,1021,1280,1011,1038,0
5974,1666434230,2450,308,2433,4092,-7
5980,1666434230,120,6,0,0,119
5982,1666434230,24,1255,0,0,24
5998,1666434230,1040,369,1004,525,26
6004,1666434230,119,10,0,0,118
6016,1666434230,374,529,276,346,95
6034,1666434230,383,1,352,416,28
6036,1666434230,390,2,0,0,387
6055,1666434230,268,1,245,25,21
6135,1666434230,5704,1,0,0,5647
6289,1666434230,0,0,11,13049,-11
6291,1666434230,0,0,203,10,-203
6306,1666434230,0,0,6,106,-6
6317,1666434230,21052,1,0,0,20842
6322,1666434230,2655,1,2500,12,129
6324,1666434230,940,1,0,0,931
6332,1666434230,234,11146,228,2508,4
6333,1666434230,154,35,154,280,-1
6522,1666434230,1930,2,1774,1,137
6524,1666434230,308999,1,0,0,305910
6528,1666434230,185983,1,179000,1,5124
6562,1666434230,50777,1,0,0,50270
6563,1666434230,106033,3,0,0,104973
6568,1666434230,686573,1,635000,2,44708
6585,1666434230,2287854,6,2258377,6,6599
6667,1666434230,29,1,0,0,29
6685,1666434230,9913,5970,9672,2,142
6687,1666434230,0,0,7139,1,-7139
6689,1666434230,0,0,4620,1,-4620
6691,1666434230,0,0,2329,1,-2329
6693,1666434230,5971,11426,5861,221,51
6729,1666434230,0,0,9026,285,-9026
6731,1666434230,0,0,394966,1,-394966
6735,1666434230,45915,9,42398,2,3058
6737,1666434230,2242079,2,2212030,4,7629
6739,1666434230,42500,2,41000,1,1075
6812,1666434230,2382,12,2488,288,-129
6889,1666434230,2952930,3,2857095,1,66306
6914,1666434230,3462963,4,3413970,4,14364
6916,1666434230,0,0,2193000,1,-2193000
6918,1666434230,0,0,2082002,2,-2082002
6920,1666434230,0,0,447501,1,-447501
6922,1666434230,0,0,946488,1,-946488
6924,1666434230,0,0,3031375,1,-3031375
7060,1666434230,1036,26,0,0,1026
7158,1666434230,139994,4,131759,6,6836
7159,1666434230,50000,1,0,0,49500
7208,1666434230,556,1,0,0,551
7218,1666434230,692,305,689,5,-3
7329,1666434230,0,0,44,37,-44
7331,1666434230,0,0,81,28,-81
7378,1666434230,0,0,39255,1,-39255
7416,1666434230,7210,151,7407,195,-269
7418,1666434230,0,0,6699,771,-6699
7445,1666434230,21974,1,0,0,21755
7662,1666434230,0,0,99,2,-99
7936,1666434230,2,119808,0,0,2
7946,1666434230,324,683,314,2,7
8007,1666434230,375,245,0,0,372
8008,1666434230,398,76,370,121,25
8009,1666434230,343,220,0,0,340
8010,1666434230,305,62,0,0,302
8011,1666434230,423,44,0,0,419
8013,1666434230,418,4240,415,1861,-1
8015,1666434230,633,1000,605,25,22
8778,1666434230,0,0,404,144,-404
8780,1666434230,758,6,755,1484,-4
8782,1666434230,1916,2504,1900,5093,-3
8784,1666434230,132995,29,0,0,131666
8786,1666434230,344999,12,0,0,341550
8788,1666434230,992383,3,0,0,982460
8790,1666434230,0,0,1373,16,-1373
8792,1666434230,736,20,701,226,28
8872,1666434230,4287,1,0,0,4245
8880,1666434230,2384,2,0,0,2361
9028,1666434230,1110,10,950,1,149
9038,1666434230,0,0,200,1,-200
9075,1666434230,79,26605,78,6828,1
9142,1666434230,0,0,70,828,-70
9143,1666434230,190,83,186,494,3
9144,1666434230,296,200,290,352,4
9185,1666434230,10914,7,9455,4,1350
9188,1666434230,0,0,285,28,-285
9189,1666434230,0,0,22,28,-22
9190,1666434230,0,0,30,27,-30
9191,1666434230,91,946,85,55,6
9192,1666434230,0,0,170,787,-170
9193,1666434230,0,0,280,921,-280
9194,1666434230,0,0,8141,5095,-8141
9242,1666434230,274,4640,266,2,6
9243,1666434230,319,3000,308,310,8
9244,1666434230,470,740,455,589,11
9245,1666434230,8640,15,8641,2789,-87
9337,1666434230,99,100,0,0,99
9340,1666434230,418,10,0,0,414
9342,1666434230,0,0,8462,2,-8462
9380,1666434230,199,7787,0,0,198
9381,1666434230,0,0,410,105,-410
9419,1666434230,1220,4,0,0,1208
9431,1666434230,0,0,9392,9,-9392
9469,1666434230,113022,1,113022,1,-1130
9470,1666434230,739000,1,0,0,731610
9735,1666434230,42,120,0,0,42
9736,1666434230,71,602,0,0,71
9739,1666434230,1016,100,878,127,128
9978,1666434230,0,0,30,47,-30
10008,1666434230,50,508,0,0,50
10029,1666434230,0,0,40,1,-40
10034,1666434230,947,1295,925,716,13
10075,1666434230,4127,1,0,0,4086
10083,1666434230,0,0,1808,3,-1808
10088,1666434230,21,226,0,0,21
10091,1666434230,0,0,16,25,-16
10097,1666434230,0,0,75,1,-75
10111,1666434230,4394,10,0,0,4351
